Pohang15	Geoje15	Namhae15	YellowSea16	Jukbyeon07	JinhaeBay07	JinhaeBay08	Boryeong07	Geoje14	Kodiak03	Adak06	WashCoast05	HecStrait04	SalishSea12_13	JuandeFuca12	PWSound12	UnimakPass03
10289	[0.0, 0.02702702702702703, 0.0, 0.0, 0.0, 0.0425531914893617, 0.0392156862745098, 0.0, 0.02857142857142857, 0.8372093023255814, 0.8484848484848485, 0.8974358974358975, 0.7674418604651163, 0.7727272727272727, 0.8095238095238095, 0.7659574468085106, 0.8181818181818182]
10291	[0.0, 0.0, 0.0, 0.0, 0.10810810810810811, 0.10638297872340426, 0.11764705882352941, 0.0, 0.05714285714285714, 0.5116279069767442, 0.30303030303030304, 0.48717948717948717, 0.46511627906976744, 0.36363636363636365, 0.42857142857142855, 0.3404255319148936, 0.4318181818181818]
10292	[0.38235294117647056, 0.43243243243243246, 0.42105263157894735, 0.2, 0.21621621621621623, 0.6382978723404256, 0.6274509803921569, 0.041666666666666664, 0.2571428571428571, 0.4418604651162791, 0.45454545454545453, 0.48717948717948717, 0.4418604651162791, 0.2727272727272727, 0.6666666666666666, 0.3829787234042553, 0.5227272727272727]
10311	[0.11764705882352941, 0.05405405405405406, 0.15789473684210525, 0.03333333333333333, 0.13513513513513514, 0.1702127659574468, 0.0784313725490196, 0.041666666666666664, 0.11428571428571428, 0.4418604651162791, 0.5151515151515151, 0.5897435897435898, 0.4883720930232558, 0.36363636363636365, 0.47619047619047616, 0.44680851063829785, 0.5]
10347	[0.0, 0.08108108108108109, 0.0, 0.06666666666666667, 0.05405405405405406, 0.574468085106383, 0.49019607843137253, 0.4166666666666667, 0.08571428571428572, 0.23255813953488372, 0.5454545454545454, 0.5128205128205128, 0.23255813953488372, 0.2727272727272727, 0.3333333333333333, 0.40425531914893614, 0.45454545454545453]
10370	[0.38235294117647056, 0.40540540540540543, 0.47368421052631576, 0.26666666666666666, 0.6756756756756757, 0.7446808510638298, 0.6470588235294118, 0.4166666666666667, 0.5142857142857142, 0.3488372093023256, 0.45454545454545453, 0.38461538461538464, 0.23255813953488372, 0.5, 0.2857142857142857, 0.2553191489361702, 0.4318181818181818]
10394	[0.08823529411764706, 0.10810810810810811, 0.2631578947368421, 0.3, 0.2702702702702703, 0.3404255319148936, 0.19607843137254902, 0.25, 0.05714285714285714, 1.0, 1.0, 1.0, 0.9767441860465116, 0.9545454545454546, 0.9047619047619048, 1.0, 1.0]
10412	[1.0, 1.0, 1.0, 1.0, 0.972972972972973, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9767441860465116, 0.9545454545454546, 1.0, 1.0, 1.0]
10455	[0.17647058823529413, 0.21621621621621623, 0.2631578947368421, 0.13333333333333333, 0.16216216216216217, 0.6595744680851063, 0.5490196078431373, 0.2916666666666667, 0.22857142857142856, 0.6744186046511628, 0.696969696969697, 0.6923076923076923, 0.7674418604651163, 0.6363636363636364, 0.8571428571428571, 0.5531914893617021, 0.7727272727272727]
10496	[0.11764705882352941, 0.1891891891891892, 0.21052631578947367, 0.13333333333333333, 0.13513513513513514, 0.425531914893617, 0.43137254901960786, 0.125, 0.17142857142857143, 0.7674418604651163, 0.7878787878787878, 0.6410256410256411, 0.7441860465116279, 0.5909090909090909, 0.9047619047619048, 0.7446808510638298, 0.6818181818181818]
10549	[0.029411764705882353, 0.08108108108108109, 0.0, 0.0, 0.05405405405405406, 0.40425531914893614, 0.4117647058823529, 0.08333333333333333, 0.02857142857142857, 1.0, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 1.0, 1.0]
10619	[0.08823529411764706, 0.02702702702702703, 0.15789473684210525, 0.1, 0.0, 0.1276595744680851, 0.29411764705882354, 0.0, 0.08571428571428572, 0.7906976744186046, 0.7878787878787878, 0.717948717948718, 0.7906976744186046, 0.5454545454545454, 0.7619047619047619, 0.5957446808510638, 0.75]
10622	[0.20588235294117646, 0.21621621621621623, 0.2631578947368421, 0.36666666666666664, 0.2972972972972973, 0.40425531914893614, 0.39215686274509803, 0.4166666666666667, 0.2571428571428571, 0.4186046511627907, 0.5454545454545454, 0.4358974358974359, 0.3488372093023256, 0.5, 0.23809523809523808, 0.44680851063829785, 0.5]
10640	[0.029411764705882353, 0.08108108108108109, 0.05263157894736842, 0.5, 0.35135135135135137, 0.1276595744680851, 0.17647058823529413, 0.25, 0.17142857142857143, 0.5813953488372093, 0.696969696969697, 0.6410256410256411, 0.6976744186046512, 0.5, 0.8571428571428571, 0.5319148936170213, 0.7727272727272727]
10645	[0.029411764705882353, 0.0, 0.10526315789473684, 0.1, 0.13513513513513514, 0.14893617021276595, 0.19607843137254902, 0.0, 0.08571428571428572, 0.9767441860465116, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 0.9574468085106383, 1.0]
10681	[0.0, 0.0, 0.0, 0.0, 0.02702702702702703, 0.0425531914893617, 0.058823529411764705, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 1.0, 1.0]
10715	[0.058823529411764705, 0.05405405405405406, 0.0, 0.13333333333333333, 0.35135135135135137, 0.5531914893617021, 0.43137254901960786, 0.16666666666666666, 0.22857142857142856, 0.4883720930232558, 0.5454545454545454, 0.5128205128205128, 0.32558139534883723, 0.5, 0.3333333333333333, 0.5106382978723404, 0.5454545454545454]
10749	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9714285714285714, 0.9767441860465116, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 0.9574468085106383, 1.0]
10751	[0.0, 0.0, 0.0, 0.03333333333333333, 0.0, 0.3829787234042553, 0.35294117647058826, 0.041666666666666664, 0.05714285714285714, 0.2558139534883721, 0.5757575757575758, 0.41025641025641024, 0.3023255813953488, 0.18181818181818182, 0.09523809523809523, 0.425531914893617, 0.5681818181818182]
1082	[0.0, 0.0, 0.0, 0.03333333333333333, 0.05405405405405406, 0.5531914893617021, 0.4117647058823529, 0.16666666666666666, 0.0, 0.20930232558139536, 0.24242424242424243, 0.5128205128205128, 0.16279069767441862, 0.22727272727272727, 0.19047619047619047, 0.2553191489361702, 0.2727272727272727]
10867	[1.0, 1.0, 1.0, 1.0, 0.972972972972973, 1.0, 1.0, 1.0, 0.9714285714285714, 1.0, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 1.0, 1.0]
10891	[0.0, 0.10810810810810811, 0.05263157894736842, 0.1, 0.10810810810810811, 0.0851063829787234, 0.0392156862745098, 0.0, 0.17142857142857143, 0.3953488372093023, 0.30303030303030304, 0.6153846153846154, 0.5581395348837209, 0.7727272727272727, 0.6190476190476191, 0.3191489361702128, 0.38636363636363635]
10937	[0.0, 0.0, 0.0, 0.0, 0.02702702702702703, 0.0, 0.0, 0.0, 0.02857142857142857, 0.4186046511627907, 0.3939393939393939, 0.5128205128205128, 0.4883720930232558, 0.18181818181818182, 0.38095238095238093, 0.3617021276595745, 0.45454545454545453]
10958	[0.08823529411764706, 0.10810810810810811, 0.05263157894736842, 0.16666666666666666, 0.4594594594594595, 0.46808510638297873, 0.39215686274509803, 0.4583333333333333, 0.22857142857142856, 1.0, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 1.0, 1.0]
10981	[0.0, 0.02702702702702703, 0.0, 0.13333333333333333, 0.13513513513513514, 0.425531914893617, 0.43137254901960786, 0.125, 0.05714285714285714, 0.37209302325581395, 0.5454545454545454, 0.7435897435897436, 0.4883720930232558, 0.36363636363636365, 0.3333333333333333, 0.48936170212765956, 0.45454545454545453]
10987	[0.0, 0.0, 0.0, 0.0, 0.0, 0.10638297872340426, 0.09803921568627451, 0.0, 0.02857142857142857, 0.813953488372093, 0.8787878787878788, 0.8717948717948718, 0.9534883720930233, 0.9545454545454546, 0.9523809523809523, 0.7872340425531915, 0.7954545454545454]
10991	[0.0, 0.0, 0.0, 0.06666666666666667, 0.02702702702702703, 0.3829787234042553, 0.39215686274509803, 0.041666666666666664, 0.05714285714285714, 0.27906976744186046, 0.3333333333333333, 0.5128205128205128, 0.27906976744186046, 0.36363636363636365, 0.38095238095238093, 0.3404255319148936, 0.29545454545454547]
11052	[0.5588235294117647, 0.5135135135135135, 0.47368421052631576, 0.3, 0.4864864864864865, 0.851063829787234, 0.803921568627451, 0.4583333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 0.7872340425531915, 0.9318181818181818]
11079	[0.14705882352941177, 0.16216216216216217, 0.10526315789473684, 0.3333333333333333, 0.4594594594594595, 0.6170212765957447, 0.5490196078431373, 0.3333333333333333, 0.11428571428571428, 1.0, 1.0, 0.9743589743589743, 1.0, 0.9545454545454546, 1.0, 0.9574468085106383, 0.9772727272727273]
11093	[0.058823529411764705, 0.02702702702702703, 0.0, 0.0, 0.08108108108108109, 0.02127659574468085, 0.0, 0.041666666666666664, 0.11428571428571428, 0.813953488372093, 0.7575757575757576, 0.9230769230769231, 0.8604651162790697, 0.7727272727272727, 0.8571428571428571, 0.7021276595744681, 0.7727272727272727]
11140	[0.0, 0.0, 0.0, 0.0, 0.02702702702702703, 0.3617021276595745, 0.27450980392156865, 0.041666666666666664, 0.05714285714285714, 0.5116279069767442, 0.3939393939393939, 0.5384615384615384, 0.46511627906976744, 0.36363636363636365, 0.5714285714285714, 0.46808510638297873, 0.45454545454545453]
1115	[0.0, 0.0, 0.0, 0.0, 0.0, 0.2127659574468085, 0.19607843137254902, 0.08333333333333333, 0.0, 0.37209302325581395, 0.42424242424242425, 0.5128205128205128, 0.4418604651162791, 0.3181818181818182, 0.3333333333333333, 0.3829787234042553, 0.36363636363636365]
11187	[0.08823529411764706, 0.08108108108108109, 0.05263157894736842, 0.3333333333333333, 0.2702702702702703, 0.19148936170212766, 0.1568627450980392, 0.125, 0.05714285714285714, 0.7674418604651163, 0.5757575757575758, 0.9230769230769231, 0.7674418604651163, 0.8636363636363636, 0.8571428571428571, 0.8936170212765957, 0.75]
11205	[0.38235294117647056, 0.2702702702702703, 0.3684210526315789, 0.5666666666666667, 0.5675675675675675, 0.3829787234042553, 0.39215686274509803, 0.625, 0.42857142857142855, 0.7441860465116279, 0.7878787878787878, 0.9230769230769231, 0.6511627906976745, 0.7727272727272727, 0.7619047619047619, 0.574468085106383, 0.7272727272727273]
11211	[0.0, 0.0, 0.0, 0.0, 0.02702702702702703, 0.06382978723404255, 0.09803921568627451, 0.041666666666666664, 0.0, 0.5813953488372093, 0.42424242424242425, 0.5641025641025641, 0.4883720930232558, 0.3181818181818182, 0.6190476190476191, 0.44680851063829785, 0.4772727272727273]
11226	[0.0, 0.0, 0.0, 0.03333333333333333, 0.08108108108108109, 0.02127659574468085, 0.0, 0.041666666666666664, 0.05714285714285714, 0.9302325581395349, 1.0, 0.8717948717948718, 0.9767441860465116, 0.9545454545454546, 0.8571428571428571, 0.9361702127659575, 0.9772727272727273]
11244	[0.0, 0.0, 0.0, 0.06666666666666667, 0.02702702702702703, 0.3829787234042553, 0.3333333333333333, 0.08333333333333333, 0.05714285714285714, 0.32558139534883723, 0.42424242424242425, 0.28205128205128205, 0.3023255813953488, 0.5, 0.23809523809523808, 0.2978723404255319, 0.4090909090909091]
11314	[0.2647058823529412, 0.3783783783783784, 0.3157894736842105, 0.16666666666666666, 0.35135135135135137, 0.6595744680851063, 0.6470588235294118, 0.125, 0.3142857142857143, 0.32558139534883723, 0.2727272727272727, 0.28205128205128205, 0.13953488372093023, 0.3181818181818182, 0.3333333333333333, 0.1702127659574468, 0.25]
11322	[0.0, 0.0, 0.0, 0.06666666666666667, 0.02702702702702703, 0.425531914893617, 0.3333333333333333, 0.041666666666666664, 0.0, 0.3488372093023256, 0.48484848484848486, 0.5641025641025641, 0.4186046511627907, 0.36363636363636365, 0.5238095238095238, 0.46808510638297873, 0.5227272727272727]
11329	[0.029411764705882353, 0.05405405405405406, 0.10526315789473684, 0.06666666666666667, 0.10810810810810811, 0.5957446808510638, 0.5882352941176471, 0.16666666666666666, 0.14285714285714285, 0.4186046511627907, 0.5151515151515151, 0.6153846153846154, 0.4418604651162791, 0.4090909090909091, 0.5238095238095238, 0.6382978723404256, 0.5227272727272727]
11334	[0.0, 0.0, 0.0, 0.0, 0.0, 0.19148936170212766, 0.1568627450980392, 0.0, 0.02857142857142857, 1.0, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 1.0, 1.0]
1134	[0.058823529411764705, 0.02702702702702703, 0.05263157894736842, 0.03333333333333333, 0.05405405405405406, 0.10638297872340426, 0.11764705882352941, 0.041666666666666664, 0.02857142857142857, 0.27906976744186046, 0.2727272727272727, 0.358974358974359, 0.4186046511627907, 0.36363636363636365, 0.6190476190476191, 0.2765957446808511, 0.3409090909090909]
11381	[0.2647058823529412, 0.2972972972972973, 0.42105263157894735, 0.26666666666666666, 0.5675675675675675, 0.7021276595744681, 0.6470588235294118, 0.25, 0.4, 0.3953488372093023, 0.18181818181818182, 0.3076923076923077, 0.11627906976744186, 0.2727272727272727, 0.2857142857142857, 0.23404255319148937, 0.2727272727272727]
11424	[0.0, 0.05405405405405406, 0.0, 0.06666666666666667, 0.05405405405405406, 0.40425531914893614, 0.27450980392156865, 0.041666666666666664, 0.08571428571428572, 0.4418604651162791, 0.45454545454545453, 0.48717948717948717, 0.3023255813953488, 0.4090909090909091, 0.6666666666666666, 0.3404255319148936, 0.5227272727272727]
11434	[0.0, 0.0, 0.0, 0.03333333333333333, 0.08108108108108109, 0.1702127659574468, 0.19607843137254902, 0.20833333333333334, 0.02857142857142857, 0.9767441860465116, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 0.9787234042553191, 1.0]
1155	[0.0, 0.05405405405405406, 0.0, 0.0, 0.05405405405405406, 0.48936170212765956, 0.39215686274509803, 0.125, 0.0, 0.5581395348837209, 0.696969696969697, 0.6410256410256411, 0.5813953488372093, 0.45454545454545453, 0.5714285714285714, 0.5957446808510638, 0.6136363636363636]
11562	[0.0, 0.05405405405405406, 0.0, 0.16666666666666666, 0.16216216216216217, 0.1702127659574468, 0.058823529411764705, 0.08333333333333333, 0.08571428571428572, 0.3488372093023256, 0.30303030303030304, 0.5128205128205128, 0.3023255813953488, 0.22727272727272727, 0.23809523809523808, 0.2127659574468085, 0.29545454545454547]
11593	[0.0, 0.0, 0.0, 0.06666666666666667, 0.0, 0.06382978723404255, 0.0784313725490196, 0.0, 0.02857142857142857, 0.9767441860465116, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 1.0, 0.9545454545454546]
11632	[0.0, 0.0, 0.0, 0.0, 0.05405405405405406, 0.0, 0.0392156862745098, 0.0, 0.08571428571428572, 0.9767441860465116, 0.9696969696969697, 1.0, 1.0, 0.9545454545454546, 1.0, 0.9787234042553191, 0.9772727272727273]
11699	[0.35294117647058826, 0.2972972972972973, 0.42105263157894735, 0.5333333333333333, 0.40540540540540543, 0.574468085106383, 0.5098039215686274, 0.5, 0.34285714285714286, 0.13953488372093023, 0.09090909090909091, 0.05128205128205128, 0.06976744186046512, 0.0, 0.09523809523809523, 0.10638297872340426, 0.11363636363636363]
11724	[0.0, 0.02702702702702703, 0.0, 0.0, 0.08108108108108109, 0.3404255319148936, 0.3137254901960784, 0.041666666666666664, 0.08571428571428572, 0.4186046511627907, 0.30303030303030304, 0.5641025641025641, 0.27906976744186046, 0.36363636363636365, 0.5238095238095238, 0.48936170212765956, 0.3409090909090909]
11726	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 0.9574468085106383, 1.0]
11728	[0.6470588235294118, 0.5405405405405406, 0.631578947368421, 0.7, 0.6756756756756757, 0.5106382978723404, 0.5490196078431373, 0.5833333333333334, 0.45714285714285713, 0.046511627906976744, 0.06060606060606061, 0.02564102564102564, 0.11627906976744186, 0.0, 0.047619047619047616, 0.02127659574468085, 0.045454545454545456]
11756	[0.14705882352941177, 0.21621621621621623, 0.05263157894736842, 0.23333333333333334, 0.35135135135135137, 0.23404255319148937, 0.2549019607843137, 0.3333333333333333, 0.3142857142857143, 1.0, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 1.0, 1.0]
11783	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0851063829787234, 0.0784313725490196, 0.0, 0.05714285714285714, 0.37209302325581395, 0.24242424242424243, 0.358974358974359, 0.4186046511627907, 0.5, 0.2857142857142857, 0.2553191489361702, 0.3181818181818182]
11815	[0.0, 0.02702702702702703, 0.0, 0.06666666666666667, 0.05405405405405406, 0.06382978723404255, 0.0196078431372549, 0.041666666666666664, 0.05714285714285714, 0.5348837209302325, 0.3939393939393939, 0.48717948717948717, 0.46511627906976744, 0.36363636363636365, 0.6190476190476191, 0.425531914893617, 0.5]
11828	[0.0, 0.0, 0.0, 0.0, 0.0, 0.02127659574468085, 0.0196078431372549, 0.0, 0.05714285714285714, 0.7906976744186046, 0.9393939393939394, 0.6923076923076923, 0.5813953488372093, 0.6818181818181818, 0.9523809523809523, 0.8297872340425532, 0.9772727272727273]
1190	[0.4117647058823529, 0.5945945945945946, 0.3684210526315789, 0.5, 0.6756756756756757, 0.574468085106383, 0.5882352941176471, 0.6666666666666666, 0.7714285714285715, 0.16279069767441862, 0.3333333333333333, 0.3076923076923077, 0.18604651162790697, 0.13636363636363635, 0.3333333333333333, 0.14893617021276595, 0.22727272727272727]
11927	[0.029411764705882353, 0.02702702702702703, 0.0, 0.06666666666666667, 0.10810810810810811, 0.23404255319148937, 0.27450980392156865, 0.08333333333333333, 0.02857142857142857, 0.13953488372093023, 0.21212121212121213, 0.28205128205128205, 0.2558139534883721, 0.2727272727272727, 0.5714285714285714, 0.1276595744680851, 0.1590909090909091]
11953	[0.0, 0.0, 0.0, 0.0, 0.02702702702702703, 0.1702127659574468, 0.13725490196078433, 0.041666666666666664, 0.0, 1.0, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 1.0, 1.0]
11961	[0.08823529411764706, 0.02702702702702703, 0.21052631578947367, 0.3333333333333333, 0.2972972972972973, 0.1702127659574468, 0.09803921568627451, 0.16666666666666666, 0.11428571428571428, 0.9534883720930233, 0.8484848484848485, 0.7692307692307693, 0.813953488372093, 0.7272727272727273, 0.9047619047619048, 0.8723404255319149, 0.9090909090909091]
11962	[0.47058823529411764, 0.43243243243243246, 0.2631578947368421, 0.4, 0.5405405405405406, 0.7446808510638298, 0.7647058823529411, 0.375, 0.6285714285714286, 0.9302325581395349, 0.9696969696969697, 0.9230769230769231, 0.9767441860465116, 0.8181818181818182, 0.9523809523809523, 0.8723404255319149, 1.0]
1202	[0.029411764705882353, 0.0, 0.15789473684210525, 0.03333333333333333, 0.02702702702702703, 0.44680851063829785, 0.5490196078431373, 0.125, 0.11428571428571428, 0.18604651162790697, 0.2727272727272727, 0.4358974358974359, 0.18604651162790697, 0.22727272727272727, 0.19047619047619047, 0.3404255319148936, 0.36363636363636365]
12024	[0.23529411764705882, 0.16216216216216217, 0.0, 0.06666666666666667, 0.10810810810810811, 0.2765957446808511, 0.11764705882352941, 0.041666666666666664, 0.3142857142857143, 0.9069767441860465, 0.8484848484848485, 0.7948717948717948, 0.9069767441860465, 0.7727272727272727, 0.9047619047619048, 0.9361702127659575, 0.8636363636363636]
12049	[0.0, 0.0, 0.0, 0.0, 0.02702702702702703, 0.14893617021276595, 0.11764705882352941, 0.0, 0.02857142857142857, 0.4418604651162791, 0.3939393939393939, 0.4358974358974359, 0.4418604651162791, 0.36363636363636365, 0.47619047619047616, 0.3617021276595745, 0.5]
12162	[0.4117647058823529, 0.05405405405405406, 0.10526315789473684, 0.2, 0.16216216216216217, 0.19148936170212766, 0.1568627450980392, 0.125, 0.14285714285714285, 0.9534883720930233, 1.0, 1.0, 1.0, 0.8181818181818182, 1.0, 0.9787234042553191, 0.9545454545454546]
1218	[0.0, 0.0, 0.0, 0.0, 0.0, 0.14893617021276595, 0.13725490196078433, 0.0, 0.0, 0.627906976744186, 0.6666666666666666, 0.46153846153846156, 0.5813953488372093, 0.4090909090909091, 0.5714285714285714, 0.7446808510638298, 0.6818181818181818]
12195	[0.0, 0.0, 0.0, 0.03333333333333333, 0.1891891891891892, 0.5106382978723404, 0.47058823529411764, 0.08333333333333333, 0.05714285714285714, 1.0, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 1.0, 1.0]
12196	[0.0, 0.0, 0.0, 0.0, 0.05405405405405406, 0.10638297872340426, 0.058823529411764705, 0.041666666666666664, 0.0, 0.46511627906976744, 0.36363636363636365, 0.48717948717948717, 0.5348837209302325, 0.3181818181818182, 0.2857142857142857, 0.3829787234042553, 0.45454545454545453]
12201	[0.0, 0.0, 0.0, 0.0, 0.0, 0.3191489361702128, 0.23529411764705882, 0.041666666666666664, 0.02857142857142857, 0.46511627906976744, 0.30303030303030304, 0.5641025641025641, 0.3953488372093023, 0.36363636363636365, 0.47619047619047616, 0.2553191489361702, 0.4318181818181818]
12203	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9534883720930233, 0.9393939393939394, 0.9487179487179487, 0.9069767441860465, 0.9545454545454546, 0.9523809523809523, 0.8723404255319149, 0.9090909090909091]
12236	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0196078431372549, 0.0, 0.02857142857142857, 1.0, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 1.0, 1.0]
12246	[0.5588235294117647, 0.5945945945945946, 0.631578947368421, 0.4, 0.35135135135135137, 0.9361702127659575, 0.8431372549019608, 0.4583333333333333, 0.5142857142857142, 0.16279069767441862, 0.21212121212121213, 0.3333333333333333, 0.2558139534883721, 0.13636363636363635, 0.19047619047619047, 0.19148936170212766, 0.20454545454545456]
1228	[0.0, 0.02702702702702703, 0.05263157894736842, 0.13333333333333333, 0.08108108108108109, 0.5106382978723404, 0.39215686274509803, 0.16666666666666666, 0.05714285714285714, 0.046511627906976744, 0.15151515151515152, 0.23076923076923078, 0.0, 0.045454545454545456, 0.0, 0.1276595744680851, 0.06818181818181818]
12348	[0.08823529411764706, 0.10810810810810811, 0.2631578947368421, 0.03333333333333333, 0.10810810810810811, 0.2553191489361702, 0.35294117647058826, 0.0, 0.05714285714285714, 0.5116279069767442, 0.42424242424242425, 0.4358974358974359, 0.5116279069767442, 0.3181818181818182, 0.47619047619047616, 0.3617021276595745, 0.5]
12391	[0.20588235294117646, 0.13513513513513514, 0.0, 0.23333333333333334, 0.1891891891891892, 0.14893617021276595, 0.0784313725490196, 0.16666666666666666, 0.05714285714285714, 0.6511627906976745, 0.7878787878787878, 0.8717948717948718, 0.6744186046511628, 0.7272727272727273, 0.9047619047619048, 0.723404255319149, 0.75]
124	[0.029411764705882353, 0.0, 0.0, 0.03333333333333333, 0.08108108108108109, 0.0851063829787234, 0.0392156862745098, 0.041666666666666664, 0.02857142857142857, 0.8837209302325582, 1.0, 0.9743589743589743, 1.0, 0.9545454545454546, 0.9047619047619048, 1.0, 0.8636363636363636]
12430	[0.35294117647058826, 0.24324324324324326, 0.2631578947368421, 0.13333333333333333, 0.43243243243243246, 0.6808510638297872, 0.6470588235294118, 0.16666666666666666, 0.08571428571428572, 0.32558139534883723, 0.2727272727272727, 0.46153846153846156, 0.16279069767441862, 0.2727272727272727, 0.5714285714285714, 0.2127659574468085, 0.2727272727272727]
12479	[0.029411764705882353, 0.0, 0.0, 0.03333333333333333, 0.08108108108108109, 0.3191489361702128, 0.49019607843137253, 0.16666666666666666, 0.0, 0.3488372093023256, 0.48484848484848486, 0.5897435897435898, 0.4418604651162791, 0.2727272727272727, 0.2857142857142857, 0.3829787234042553, 0.3409090909090909]
12495	[0.0, 0.0, 0.0, 0.03333333333333333, 0.10810810810810811, 0.02127659574468085, 0.058823529411764705, 0.0, 0.02857142857142857, 1.0, 1.0, 1.0, 1.0, 0.9545454545454546, 1.0, 0.9787234042553191, 1.0]
12544	[0.0, 0.0, 0.0, 0.0, 0.02702702702702703, 0.2553191489361702, 0.23529411764705882, 0.0, 0.02857142857142857, 0.4883720930232558, 0.45454545454545453, 0.5897435897435898, 0.4883720930232558, 0.36363636363636365, 0.38095238095238093, 0.48936170212765956, 0.5681818181818182]
