per locus comparison. all values as proportions
locus_ID	n_pairs	both_miss	b1_miss	b2_miss	both_genotyped	matched	diff_homhom	diff_homhet	diff_hethom
13235	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
13236	50	0.0	0.0	0.0	1.0	0.0	0.0	0.94	0.06
13238	50	0.0	0.12	0.0	0.88	0.0	0.0	1.0	0.0
13239	50	0.0	0.0	0.0	1.0	0.0	0.0	0.92	0.08
13245	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13253	50	0.0	0.02	0.0	0.98	0.0	0.0	0.877551020408	0.122448979592
13256	50	0.0	0.1	0.0	0.9	0.0	0.0	0.711111111111	0.288888888889
13266	50	0.0	0.02	0.0	0.98	0.0	0.0	0.959183673469	0.0408163265306
13270	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13272	50	0.0	0.02	0.0	0.98	0.0	0.0	0.959183673469	0.0408163265306
13277	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13278	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13281	50	0.0	0.08	0.0	0.92	0.0	0.0	0.782608695652	0.217391304348
13289	50	0.0	0.06	0.0	0.94	0.0	0.0	0.595744680851	0.404255319149
1329	50	0.0	0.16	0.0	0.84	0.0	0.0	0.547619047619	0.452380952381
13294	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13295	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
13296	50	0.0	0.02	0.0	0.98	0.0	0.0	0.836734693878	0.163265306122
13299	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
13301	50	0.0	0.02	0.0	0.98	0.0	0.0	0.836734693878	0.163265306122
13302	50	0.0	0.02	0.0	0.98	0.0	0.0	0.897959183673	0.102040816327
13305	50	0.0	0.02	0.0	0.98	0.0	0.0	0.959183673469	0.0408163265306
13307	50	0.0	0.22	0.0	0.78	0.0	0.0	0.974358974359	0.025641025641
13310	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13314	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
13317	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
1332	50	0.0	0.16	0.0	0.84	0.0	0.0	1.0	0.0
13322	50	0.0	0.04	0.0	0.96	0.0	0.0	0.895833333333	0.104166666667
13323	50	0.0	0.14	0.0	0.86	0.0	0.0	0.906976744186	0.093023255814
13327	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
13328	50	0.0	0.02	0.0	0.98	0.0	0.0	0.857142857143	0.142857142857
13334	50	0.0	0.98	0.0	0.02	0.0	0.0	1.0	0.0
13335	50	0.0	0.94	0.0	0.06	0.0	0.0	1.0	0.0
13336	50	0.0	0.18	0.0	0.82	0.0	0.0	0.731707317073	0.268292682927
13342	50	0.0	0.12	0.0	0.88	0.0	0.0	0.545454545455	0.454545454545
13343	50	0.0	0.04	0.0	0.96	0.0	0.0	0.770833333333	0.229166666667
13347	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
13348	50	0.0	0.04	0.0	0.96	0.0	0.0	0.791666666667	0.208333333333
13349	50	0.0	0.12	0.0	0.88	0.0	0.0	0.840909090909	0.159090909091
13351	50	0.0	0.18	0.0	0.82	0.0	0.0	0.951219512195	0.0487804878049
13352	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13355	50	0.0	0.0	0.0	1.0	0.0	0.0	0.44	0.56
13356	50	0.0	0.0	0.0	1.0	0.0	0.0	0.84	0.16
13361	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13368	50	0.0	0.0	0.0	1.0	0.0	0.0	0.82	0.18
13370	50	0.0	0.32	0.0	0.68	0.0	0.0	0.588235294118	0.411764705882
13376	50	0.0	0.08	0.0	0.92	0.0	0.0	1.0	0.0
13379	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13380	50	0.0	0.16	0.0	0.84	0.0	0.0	0.52380952381	0.47619047619
13385	50	0.0	0.0	0.0	1.0	0.0	0.0	0.8	0.2
13389	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
13397	50	0.0	0.0	0.0	1.0	0.0	0.0	0.98	0.02
13399	50	0.0	0.04	0.0	0.96	0.0	0.0	0.583333333333	0.416666666667
13406	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13407	50	0.0	0.04	0.0	0.96	0.0	0.0	0.729166666667	0.270833333333
13410	50	0.0	0.1	0.0	0.9	0.0	0.0	1.0	0.0
13414	50	0.0	0.1	0.0	0.9	0.0	0.0	1.0	0.0
13420	50	0.0	0.1	0.0	0.9	0.0	0.0	0.911111111111	0.0888888888889
13428	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13429	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
1343	50	0.0	0.02	0.0	0.98	0.0	0.0	0.591836734694	0.408163265306
13431	50	0.0	0.06	0.0	0.94	0.0	0.0	0.957446808511	0.0425531914894
13434	50	0.0	0.96	0.0	0.04	0.0	0.0	1.0	0.0
13436	50	0.0	0.16	0.0	0.84	0.0	0.0	0.928571428571	0.0714285714286
13438	50	0.0	0.08	0.0	0.92	0.0	0.0	0.978260869565	0.0217391304348
13439	50	0.0	0.0	0.0	1.0	0.0	0.0	0.88	0.12
1344	50	0.0	0.06	0.0	0.94	0.0	0.0	0.723404255319	0.276595744681
13440	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13444	50	0.0	0.04	0.0	0.96	0.0	0.0	0.895833333333	0.104166666667
13445	50	0.0	0.18	0.0	0.82	0.0	0.0	0.658536585366	0.341463414634
13449	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
13450	50	0.0	0.02	0.0	0.98	0.0	0.0	0.591836734694	0.408163265306
13455	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
13457	50	0.0	0.02	0.0	0.98	0.0	0.0	0.918367346939	0.0816326530612
1346	50	0.0	0.02	0.0	0.98	0.0	0.0	0.979591836735	0.0204081632653
13463	50	0.0	0.2	0.0	0.8	0.0	0.0	0.6	0.4
13465	50	0.0	0.02	0.0	0.98	0.0	0.0	0.65306122449	0.34693877551
13467	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13475	50	0.0	0.0	0.0	1.0	0.0	0.0	0.96	0.04
1348	50	0.0	0.04	0.0	0.96	0.0	0.0	0.729166666667	0.270833333333
13481	50	0.0	0.1	0.0	0.9	0.0	0.0	1.0	0.0
13493	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
13505	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13510	50	0.0	0.98	0.0	0.02	0.0	0.0	1.0	0.0
13512	50	0.0	0.0	0.0	1.0	0.0	0.0	0.96	0.04
13518	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13519	50	0.0	0.04	0.0	0.96	0.0	0.0	0.541666666667	0.458333333333
13520	50	0.0	0.02	0.0	0.98	0.0	0.0	0.959183673469	0.0408163265306
13524	50	0.0	0.14	0.0	0.86	0.0	0.0	0.441860465116	0.558139534884
13526	50	0.0	0.02	0.0	0.98	0.0	0.0	0.591836734694	0.408163265306
1353	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13531	50	0.0	0.18	0.0	0.82	0.0	0.0	1.0	0.0
13543	50	0.0	0.02	0.0	0.98	0.0	0.0	0.959183673469	0.0408163265306
13545	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13547	50	0.0	0.02	0.0	0.98	0.0	0.0	0.938775510204	0.0612244897959
13549	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
1355	50	0.0	0.24	0.0	0.76	0.0	0.0	1.0	0.0
13556	50	0.0	0.0	0.0	1.0	0.0	0.0	0.9	0.1
13558	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13564	50	0.0	0.0	0.0	1.0	0.0	0.0	0.38	0.62
13565	50	0.0	0.0	0.0	1.0	0.0	0.0	0.9	0.1
13566	50	0.0	0.08	0.0	0.92	0.0	0.0	0.5	0.5
1357	50	0.0	0.22	0.0	0.78	0.0	0.0	0.974358974359	0.025641025641
13570	50	0.0	0.06	0.0	0.94	0.0	0.0	0.489361702128	0.510638297872
13572	50	0.0	0.16	0.0	0.84	0.0	0.0	0.809523809524	0.190476190476
13573	50	0.0	0.1	0.0	0.9	0.0	0.0	1.0	0.0
13579	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13585	50	0.0	0.98	0.0	0.02	0.0	0.0	1.0	0.0
13586	50	0.0	0.02	0.0	0.98	0.0	0.0	0.571428571429	0.428571428571
13589	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
13590	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
13591	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13598	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
1360	50	0.0	0.0	0.0	1.0	0.0	0.0	0.96	0.04
13602	50	0.0	0.18	0.0	0.82	0.0	0.0	1.0	0.0
13604	50	0.0	0.0	0.0	1.0	0.0	0.0	0.88	0.12
13605	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
1361	50	0.0	0.0	0.0	1.0	0.0	0.0	0.94	0.06
13610	50	0.0	0.9	0.0	0.1	0.0	0.0	1.0	0.0
13619	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13622	50	0.0	0.98	0.0	0.02	0.0	0.0	1.0	0.0
13625	50	0.0	0.04	0.0	0.96	0.0	0.0	0.8125	0.1875
13634	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
13645	50	0.0	0.0	0.0	1.0	0.0	0.0	0.88	0.12
13649	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
1365	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13652	50	0.0	0.22	0.0	0.78	0.0	0.0	1.0	0.0
13657	50	0.0	0.02	0.0	0.98	0.0	0.0	0.959183673469	0.0408163265306
13665	50	0.0	0.0	0.0	1.0	0.0	0.0	0.62	0.38
13669	50	0.0	0.14	0.0	0.86	0.0	0.0	1.0	0.0
13670	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13673	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13674	50	0.0	0.02	0.0	0.98	0.0	0.0	0.959183673469	0.0408163265306
13678	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
13691	50	0.0	0.0	0.0	1.0	0.0	0.0	0.96	0.04
13692	50	0.0	0.02	0.0	0.98	0.0	0.0	0.979591836735	0.0204081632653
13694	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13696	50	0.0	0.04	0.0	0.96	0.0	0.0	0.708333333333	0.291666666667
13700	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13701	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13704	50	0.0	0.02	0.0	0.98	0.0	0.0	0.775510204082	0.224489795918
13705	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
13706	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
13709	50	0.0	0.22	0.0	0.78	0.0	0.0	1.0	0.0
13712	50	0.0	0.04	0.0	0.96	0.0	0.0	0.916666666667	0.0833333333333
13719	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
1372	50	0.0	0.04	0.0	0.96	0.0	0.0	0.958333333333	0.0416666666667
13720	50	0.0	0.02	0.0	0.98	0.0	0.0	0.795918367347	0.204081632653
13722	50	0.0	0.02	0.0	0.98	0.0	0.0	0.755102040816	0.244897959184
13723	50	0.0	0.06	0.0	0.94	0.0	0.0	0.978723404255	0.0212765957447
13727	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13730	50	0.0	0.02	0.0	0.98	0.0	0.0	0.428571428571	0.571428571429
13734	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13737	50	0.0	0.02	0.0	0.98	0.0	0.0	0.938775510204	0.0612244897959
1374	50	0.0	0.0	0.0	1.0	0.0	0.0	0.98	0.02
13741	50	0.0	0.16	0.0	0.84	0.0	0.0	0.97619047619	0.0238095238095
13743	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13744	50	0.0	0.02	0.0	0.98	0.0	0.0	0.551020408163	0.448979591837
13748	50	0.0	0.1	0.0	0.9	0.0	0.0	0.733333333333	0.266666666667
13749	50	0.0	0.24	0.0	0.76	0.0	0.0	0.921052631579	0.0789473684211
1375	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
13750	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
13751	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
13752	50	0.0	0.08	0.0	0.92	0.0	0.0	0.869565217391	0.130434782609
13753	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13755	50	0.0	0.0	0.0	1.0	0.0	0.0	0.94	0.06
13756	50	0.0	0.06	0.0	0.94	0.0	0.0	0.468085106383	0.531914893617
13757	50	0.0	0.0	0.0	1.0	0.0	0.0	0.96	0.04
13759	50	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
13765	50	0.0	0.02	0.0	0.98	0.0	0.0	0.755102040816	0.244897959184
13769	50	0.0	0.06	0.0	0.94	0.0	0.0	0.0425531914894	0.957446808511
13772	50	0.0	0.0	0.0	1.0	0.0	0.0	0.98	0.02
13774	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
13778	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
13779	50	0.0	0.0	0.0	1.0	0.0	0.0	0.84	0.16
13780	50	0.0	0.1	0.0	0.9	0.0	0.0	1.0	0.0
13782	50	0.0	0.24	0.0	0.76	0.0	0.0	1.0	0.0
13783	50	0.0	0.0	0.0	1.0	0.0	0.0	0.7	0.3
13786	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
1379	50	0.0	0.1	0.0	0.9	0.0	0.0	0.733333333333	0.266666666667
13790	50	0.0	0.08	0.0	0.92	0.0	0.0	1.0	0.0
13792	50	0.0	0.04	0.0	0.96	0.0	0.0	0.770833333333	0.229166666667
13797	50	0.0	0.12	0.0	0.88	0.0	0.0	1.0	0.0
138	50	0.0	0.02	0.0	0.98	0.0	0.0	0.938775510204	0.0612244897959
13800	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
13801	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13807	50	0.0	0.0	0.0	1.0	0.0	0.0	0.58	0.42
13815	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
13820	50	0.0	0.08	0.0	0.92	0.0	0.0	1.0	0.0
13822	50	0.0	0.14	0.0	0.86	0.0	0.0	0.720930232558	0.279069767442
13824	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
1383	50	0.0	0.04	0.0	0.96	0.0	0.0	0.875	0.125
13830	50	0.0	0.0	0.0	1.0	0.0	0.0	0.38	0.62
13833	50	0.0	0.02	0.0	0.98	0.0	0.0	0.938775510204	0.0612244897959
13841	50	0.0	0.0	0.0	1.0	0.0	0.0	0.74	0.26
13845	50	0.0	0.06	0.0	0.94	0.0	0.0	0.893617021277	0.106382978723
13848	50	0.0	0.38	0.0	0.62	0.0	0.0	1.0	0.0
13849	50	0.0	0.94	0.0	0.06	0.0	0.0	1.0	0.0
13850	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13852	50	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5
13854	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13863	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13865	50	0.0	0.08	0.0	0.92	0.0	0.0	0.826086956522	0.173913043478
13866	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
13867	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
13877	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
13879	50	0.0	0.04	0.0	0.96	0.0	0.0	0.979166666667	0.0208333333333
13881	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13887	50	0.0	0.0	0.0	1.0	0.0	0.0	0.92	0.08
13889	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
1389	50	0.0	0.08	0.0	0.92	0.0	0.0	1.0	0.0
13891	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13894	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
13895	50	0.0	0.2	0.0	0.8	0.0	0.0	0.975	0.025
13898	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13900	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
13901	50	0.0	0.06	0.0	0.94	0.0	0.0	0.978723404255	0.0212765957447
13907	50	0.0	0.06	0.0	0.94	0.0	0.0	0.574468085106	0.425531914894
13920	50	0.0	0.0	0.0	1.0	0.0	0.0	0.92	0.08
13926	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
13927	50	0.0	0.98	0.0	0.02	0.0	0.0	1.0	0.0
13931	50	0.0	0.0	0.0	1.0	0.0	0.0	0.94	0.06
13932	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13936	50	0.0	0.02	0.0	0.98	0.0	0.0	0.795918367347	0.204081632653
13942	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
13944	50	0.0	0.14	0.0	0.86	0.0	0.0	1.0	0.0
13949	50	0.0	0.04	0.0	0.96	0.0	0.0	0.5	0.5
13954	50	0.0	0.1	0.0	0.9	0.0	0.0	1.0	0.0
13955	50	0.0	0.04	0.0	0.96	0.0	0.0	0.895833333333	0.104166666667
13958	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13966	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13972	50	0.0	0.12	0.0	0.88	0.0	0.0	0.863636363636	0.136363636364
13974	50	0.0	0.12	0.0	0.88	0.0	0.0	0.659090909091	0.340909090909
1398	50	0.0	0.12	0.0	0.88	0.0	0.0	0.727272727273	0.272727272727
13994	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
13996	50	0.0	0.14	0.0	0.86	0.0	0.0	0.720930232558	0.279069767442
140	50	0.0	0.08	0.0	0.92	0.0	0.0	0.630434782609	0.369565217391
14000	50	0.0	0.0	0.0	1.0	0.0	0.0	0.88	0.12
14003	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
14009	50	0.0	0.04	0.0	0.96	0.0	0.0	0.916666666667	0.0833333333333
1401	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14013	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14015	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14016	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
14022	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14023	50	0.0	0.0	0.0	1.0	0.0	0.0	0.7	0.3
14024	50	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
14025	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
14031	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14033	50	0.0	0.12	0.0	0.88	0.0	0.0	1.0	0.0
14041	50	0.0	0.0	0.0	1.0	0.0	0.0	0.96	0.04
14042	50	0.0	0.08	0.0	0.92	0.0	0.0	0.891304347826	0.108695652174
14043	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14047	50	0.0	0.04	0.0	0.96	0.0	0.0	0.833333333333	0.166666666667
14051	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14053	50	0.0	0.08	0.0	0.92	0.0	0.0	0.782608695652	0.217391304348
14056	50	0.0	0.0	0.0	1.0	0.0	0.0	0.82	0.18
14059	50	0.0	0.0	0.0	1.0	0.0	0.0	0.54	0.46
1406	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
14064	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14071	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14074	50	0.0	0.06	0.0	0.94	0.0	0.0	0.446808510638	0.553191489362
14079	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
14081	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
14083	50	0.0	0.06	0.0	0.94	0.0	0.0	0.936170212766	0.063829787234
14087	50	0.0	0.12	0.0	0.88	0.0	0.0	1.0	0.0
14090	50	0.0	0.02	0.0	0.98	0.0	0.0	0.510204081633	0.489795918367
14092	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14094	50	0.0	0.9	0.0	0.1	0.0	0.0	1.0	0.0
14099	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14109	50	0.0	0.06	0.0	0.94	0.0	0.0	0.63829787234	0.36170212766
14111	50	0.0	0.02	0.0	0.98	0.0	0.0	0.857142857143	0.142857142857
14114	50	0.0	0.0	0.0	1.0	0.0	0.0	0.58	0.42
14119	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
14121	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
14122	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
14130	50	0.0	0.2	0.0	0.8	0.0	0.0	0.775	0.225
14135	50	0.0	0.12	0.0	0.88	0.0	0.0	0.75	0.25
14138	50	0.0	0.02	0.0	0.98	0.0	0.0	0.428571428571	0.571428571429
14139	50	0.0	0.1	0.0	0.9	0.0	0.0	0.666666666667	0.333333333333
1414	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14144	50	0.0	0.1	0.0	0.9	0.0	0.0	1.0	0.0
1415	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
14154	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14157	50	0.0	0.28	0.0	0.72	0.0	0.0	1.0	0.0
14159	50	0.0	0.26	0.0	0.74	0.0	0.0	0.702702702703	0.297297297297
1416	50	0.0	0.02	0.0	0.98	0.0	0.0	0.612244897959	0.387755102041
14163	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14166	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
14170	50	0.0	0.0	0.0	1.0	0.0	0.0	0.58	0.42
14178	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14179	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
1418	50	0.0	0.12	0.0	0.88	0.0	0.0	1.0	0.0
14182	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14183	50	0.0	0.16	0.0	0.84	0.0	0.0	0.714285714286	0.285714285714
14185	50	0.0	0.02	0.0	0.98	0.0	0.0	0.755102040816	0.244897959184
14187	50	0.0	0.12	0.0	0.88	0.0	0.0	0.431818181818	0.568181818182
14188	50	0.0	0.08	0.0	0.92	0.0	0.0	0.847826086957	0.152173913043
14197	50	0.0	0.1	0.0	0.9	0.0	0.0	0.888888888889	0.111111111111
14198	50	0.0	0.0	0.0	1.0	0.0	0.0	0.94	0.06
142	50	0.0	0.12	0.0	0.88	0.0	0.0	1.0	0.0
14202	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
14204	50	0.0	0.04	0.0	0.96	0.0	0.0	0.4375	0.5625
14207	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
14212	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
14216	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
14220	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14223	50	0.0	0.04	0.0	0.96	0.0	0.0	0.9375	0.0625
14232	50	0.0	0.18	0.0	0.82	0.0	0.0	0.19512195122	0.80487804878
14233	50	0.0	0.08	0.0	0.92	0.0	0.0	0.891304347826	0.108695652174
14245	50	0.0	0.26	0.0	0.74	0.0	0.0	1.0	0.0
14249	50	0.0	0.0	0.0	1.0	0.0	0.0	0.62	0.38
14256	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
14260	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14262	50	0.0	0.0	0.0	1.0	0.0	0.0	0.98	0.02
14263	50	0.0	0.2	0.0	0.8	0.0	0.0	0.675	0.325
14266	50	0.0	0.0	0.0	1.0	0.0	0.0	0.48	0.52
1427	50	0.0	0.04	0.0	0.96	0.0	0.0	0.9375	0.0625
14270	50	0.0	0.02	0.0	0.98	0.0	0.0	0.612244897959	0.387755102041
14271	50	0.0	0.0	0.0	1.0	0.0	0.0	0.92	0.08
14276	50	0.0	0.02	0.0	0.98	0.0	0.0	0.755102040816	0.244897959184
1428	50	0.0	0.06	0.0	0.94	0.0	0.0	0.936170212766	0.063829787234
14284	50	0.0	0.28	0.0	0.72	0.0	0.0	0.833333333333	0.166666666667
14289	50	0.0	0.7	0.0	0.3	0.0	0.0	1.0	0.0
14291	50	0.0	0.02	0.0	0.98	0.0	0.0	0.795918367347	0.204081632653
14293	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14300	50	0.0	0.98	0.0	0.02	0.0	0.0	1.0	0.0
14302	50	0.0	0.0	0.0	1.0	0.0	0.0	0.94	0.06
14309	50	0.0	0.0	0.0	1.0	0.0	0.0	0.56	0.44
14310	50	0.0	0.0	0.0	1.0	0.0	0.0	0.94	0.06
14314	50	0.0	0.02	0.0	0.98	0.0	0.0	0.857142857143	0.142857142857
14316	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14323	50	0.0	0.18	0.0	0.82	0.0	0.0	0.80487804878	0.19512195122
14326	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14333	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
14338	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14339	50	0.0	0.1	0.0	0.9	0.0	0.0	0.866666666667	0.133333333333
1434	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14341	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
14346	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14353	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
1436	50	0.0	0.16	0.0	0.84	0.0	0.0	1.0	0.0
14368	50	0.0	0.02	0.0	0.98	0.0	0.0	0.551020408163	0.448979591837
14370	50	0.0	0.08	0.0	0.92	0.0	0.0	0.95652173913	0.0434782608696
14382	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
1439	50	0.0	0.26	0.0	0.74	0.0	0.0	1.0	0.0
14391	50	0.0	0.04	0.0	0.96	0.0	0.0	0.875	0.125
14396	50	0.0	0.18	0.0	0.82	0.0	0.0	0.80487804878	0.19512195122
14399	50	0.0	0.02	0.0	0.98	0.0	0.0	0.469387755102	0.530612244898
14409	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14411	50	0.0	0.8	0.0	0.2	0.0	0.0	1.0	0.0
14412	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
14422	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
14423	50	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5
